nOld,Long,Lat,County,StateCode,State,NationCode,Nation,Group,Order,,,,,,,,,,,
543,-92.28057861,39.60284424,Randolph,MO,Missouri,ML,Midlands,1537,45588,,,,,,,,,,,
513,-92.26338959,39.9523468,Macon,MO,Missouri,ML,Midlands,1510,45000,,,,,,,,,,,
481,-92.25193787,38.32514954,Cole,MO,Missouri,ML,Midlands,1475,44416,,,,,,,,,,,
480,-92.22328186,38.33087921,Cole,MO,Missouri,ML,Midlands,1475,44415,,,,,,,,,,,
478,-92.18890381,38.37098694,Cole,MO,Missouri,ML,Midlands,1475,44413,,,,,,,,,,,
479,-92.18890381,38.33087921,Cole,MO,Missouri,ML,Midlands,1475,44414,,,,,,,,,,,
477,-92.16026306,38.38244247,Cole,MO,Missouri,ML,Midlands,1475,44412,,,,,,,,,,,
473,-92.13734436,38.4454689,Cole,MO,Missouri,ML,Midlands,1475,44408,,,,,,,,,,,
474,-92.13734436,38.42827988,Cole,MO,Missouri,ML,Midlands,1475,44409,,,,,,,,,,,
476,-92.12588501,38.38244247,Cole,MO,Missouri,ML,Midlands,1475,44411,,,,,,,,,,,
472,-92.10869598,38.45692444,Cole,MO,Missouri,ML,Midlands,1475,44407,,,,,,,,,,,
475,-92.10869598,38.41109085,Cole,MO,Missouri,ML,Midlands,1475,44410,,,,,,,,,,,
435,-92.09150696,39.06426239,Boone,MO,Missouri,ML,Midlands,1459,43982,,,,,,,,,,,
437,-92.09150696,39.06426239,Callaway,MO,Missouri,ML,Midlands,1463,44077,,,,,,,,,,,
434,-92.08577728,39.23041916,Boone,MO,Missouri,ML,Midlands,1459,43981,,,,,,,,,,,
195,-92.08004761,43.2182045,Chickasaw,IA,Iowa,ML,Midlands,773,25473,,,,,,,,,,,
196,-92.07431793,43.08642578,Chickasaw,IA,Iowa,ML,Midlands,773,25474,,,,,,,,,,,
202,-92.07431793,43.08642578,Fayette,IA,Iowa,ML,Midlands,787,25652,,,,,,,,,,,
471,-92.03421021,38.47411728,Cole,MO,Missouri,ML,Midlands,1475,44406,,,,,,,,,,,
469,-92.01702118,38.53141403,Cole,MO,Missouri,ML,Midlands,1475,44404,,,,,,,,,,,
470,-92.01702118,38.49703217,Cole,MO,Missouri,ML,Midlands,1475,44405,,,,,,,,,,,
436,-92.0112915,38.57151794,Callaway,MO,Missouri,ML,Midlands,1463,44059,,,,,,,,,,,
447,-92.0112915,38.57151794,Callaway,MO,Missouri,ML,Midlands,1463,44087,,,,,,,,,,,
468,-92.0112915,38.57151794,Cole,MO,Missouri,ML,Midlands,1475,44403,,,,,,,,,,,
446,-91.97691345,38.58297729,Callaway,MO,Missouri,ML,Midlands,1463,44086,,,,,,,,,,,
465,-91.93108368,40.26174545,Clark,MO,Missouri,ML,Midlands,1472,44350,,,,,,,,,,,
466,-91.93108368,40.30757904,Clark,MO,Missouri,ML,Midlands,1472,44351,,,,,,,,,,,
599,-91.93108368,40.30757904,Scotland,MO,Missouri,ML,Midlands,1549,45924,,,,,,,,,,,
445,-91.9196167,38.62308502,Callaway,MO,Missouri,ML,Midlands,1463,44085,,,,,,,,,,,
444,-91.8795166,38.6517334,Callaway,MO,Missouri,ML,Midlands,1463,44084,,,,,,,,,,,
443,-91.86804962,38.66318893,Callaway,MO,Missouri,ML,Midlands,1463,44083,,,,,,,,,,,
442,-91.79930115,38.68038177,Callaway,MO,Missouri,ML,Midlands,1463,44082,,,,,,,,,,,
441,-91.74200439,38.6975708,Callaway,MO,Missouri,ML,Midlands,1463,44081,,,,,,,,,,,
440,-91.69616699,38.70902634,Callaway,MO,Missouri,ML,Midlands,1463,44080,,,,,,,,,,,
439,-91.63887024,38.70329666,Callaway,MO,Missouri,ML,Midlands,1463,44079,,,,,,,,,,,
529,-91.63887024,38.70329666,Montgomery,MO,Missouri,ML,Midlands,1519,45201,,,,,,,,,,,
438,-91.62741089,39.05280304,Callaway,MO,Missouri,ML,Midlands,1463,44078,,,,,,,,,,,
530,-91.62741089,39.05280304,Montgomery,MO,Missouri,ML,Midlands,1519,45202,,,,,,,,,,,
531,-91.62741089,39.13301849,Montgomery,MO,Missouri,ML,Midlands,1519,45203,,,,,,,,,,,
528,-91.60449219,38.6975708,Montgomery,MO,Missouri,ML,Midlands,1519,45200,,,,,,,,,,,
184,-91.59876251,42.64524841,Buchanan,IA,Iowa,ML,Midlands,764,25404,,,,,,,,,,,
185,-91.59876251,42.48482132,Buchanan,IA,Iowa,ML,Midlands,764,25405,,,,,,,,,,,
200,-91.59876251,43.08642578,Fayette,IA,Iowa,ML,Midlands,787,25648,,,,,,,,,,,
201,-91.59876251,42.64524841,Fayette,IA,Iowa,ML,Midlands,787,25649,,,,,,,,,,,
203,-91.59876251,43.08642578,Fayette,IA,Iowa,ML,Midlands,787,25653,,,,,,,,,,,
187,-91.58730316,42.30147552,Buchanan,IA,Iowa,ML,Midlands,764,25407,,,,,,,,,,,
232,-91.58730316,42.30147552,Linn,IA,Iowa,ML,Midlands,811,25925,,,,,,,,,,,
527,-91.58730316,38.68038177,Montgomery,MO,Missouri,ML,Midlands,1519,45199,,,,,,,,,,,
186,-91.58157349,42.48482132,Buchanan,IA,Iowa,ML,Midlands,764,25406,,,,,,,,,,,
526,-91.52427673,38.68610764,Montgomery,MO,Missouri,ML,Midlands,1519,45198,,,,,,,,,,,
525,-91.49562836,38.6975708,Montgomery,MO,Missouri,ML,Midlands,1519,45197,,,,,,,,,,,
464,-91.48989868,40.2502861,Clark,MO,Missouri,ML,Midlands,1472,44349,,,,,,,,,,,
463,-91.46697998,40.27893448,Clark,MO,Missouri,ML,Midlands,1472,44348,,,,,,,,,,,
462,-91.43833923,40.34769058,Clark,MO,Missouri,ML,Midlands,1472,44347,,,,,,,,,,,
224,-91.4154129,40.56541061,Lee,IA,Iowa,ML,Midlands,810,25895,,,,,,,,,,,
225,-91.4154129,40.55395126,Lee,IA,Iowa,ML,Midlands,810,25896,,,,,,,,,,,
231,-91.4154129,40.37633514,Lee,IA,Iowa,ML,Midlands,810,25902,,,,,,,,,,,
461,-91.4154129,40.37633514,Clark,MO,Missouri,ML,Midlands,1472,44346,,,,,,,,,,,
230,-91.40968323,40.38206482,Lee,IA,Iowa,ML,Midlands,810,25901,,,,,,,,,,,
519,-91.40395355,39.13301849,Montgomery,MO,Missouri,ML,Midlands,1519,45191,,,,,,,,,,,
523,-91.40395355,38.83507919,Montgomery,MO,Missouri,ML,Midlands,1519,45195,,,,,,,,,,,
524,-91.40395355,38.7204895,Montgomery,MO,Missouri,ML,Midlands,1519,45196,,,,,,,,,,,
532,-91.40395355,39.13301849,Montgomery,MO,Missouri,ML,Midlands,1519,45204,,,,,,,,,,,
227,-91.39250183,40.44509125,Lee,IA,Iowa,ML,Midlands,810,25898,,,,,,,,,,,
228,-91.39250183,40.42217255,Lee,IA,Iowa,ML,Midlands,810,25899,,,,,,,,,,,
229,-91.38677216,40.39352417,Lee,IA,Iowa,ML,Midlands,810,25900,,,,,,,,,,,
223,-91.37530518,40.58832932,Lee,IA,Iowa,ML,Midlands,810,25894,,,,,,,,,,,
226,-91.37530518,40.49665451,Lee,IA,Iowa,ML,Midlands,810,25897,,,,,,,,,,,
216,-91.3523941,42.30147552,Jones,IA,Iowa,ML,Midlands,807,25866,,,,,,,,,,,
222,-91.3523941,40.61124802,Lee,IA,Iowa,ML,Midlands,810,25893,,,,,,,,,,,
233,-91.3523941,42.30147552,Linn,IA,Iowa,ML,Midlands,811,25926,,,,,,,,,,,
221,-91.3065567,40.62270737,Lee,IA,Iowa,ML,Midlands,810,25892,,,,,,,,,,,
220,-91.26644897,40.62270737,Lee,IA,Iowa,ML,Midlands,810,25891,,,,,,,,,,,
493,-91.2607193,38.98405075,Lincoln,MO,Missouri,ML,Midlands,1506,44936,,,,,,,,,,,
509,-91.2607193,38.98405075,Lincoln,MO,Missouri,ML,Midlands,1506,44963,,,,,,,,,,,
521,-91.2607193,38.98405075,Montgomery,MO,Missouri,ML,Midlands,1519,45193,,,,,,,,,,,
522,-91.2607193,38.83507919,Montgomery,MO,Missouri,ML,Midlands,1519,45194,,,,,,,,,,,
494,-91.25498962,39.13301849,Lincoln,MO,Missouri,ML,Midlands,1506,44937,,,,,,,,,,,
520,-91.25498962,39.13301849,Montgomery,MO,Missouri,ML,Midlands,1519,45192,,,,,,,,,,,
24,-91.18623352,40.63416672,Henderson,IL,Illinois,ML,Midlands,596,22494,,,,,,,,,,,
219,-91.18623352,40.63416672,Lee,IA,Iowa,ML,Midlands,810,25890,,,,,,,,,,,
508,-91.18623352,38.98405075,Lincoln,MO,Missouri,ML,Midlands,1506,44962,,,,,,,,,,,
495,-91.18050385,39.13301849,Lincoln,MO,Missouri,ML,Midlands,1506,44938,,,,,,,,,,,
507,-91.18050385,38.926754,Lincoln,MO,Missouri,ML,Midlands,1506,44961,,,,,,,,,,,
496,-91.17477417,39.22468948,Lincoln,MO,Missouri,ML,Midlands,1506,44939,,,,,,,,,,,
217,-91.11747742,42.30147552,Jones,IA,Iowa,ML,Midlands,807,25867,,,,,,,,,,,
506,-91.11174774,38.926754,Lincoln,MO,Missouri,ML,Midlands,1506,44960,,,,,,,,,,,
505,-91.10601807,38.86945724,Lincoln,MO,Missouri,ML,Midlands,1506,44959,,,,,,,,,,,
504,-90.95131683,38.86945724,Lincoln,MO,Missouri,ML,Midlands,1506,44958,,,,,,,,,,,
544,-90.95131683,38.86945724,St. Charles,MO,Missouri,ML,Midlands,1541,45666,,,,,,,,,,,
569,-90.95131683,38.55433273,St. Charles,MO,Missouri,ML,Midlands,1541,45723,,,,,,,,,,,
570,-90.95131683,38.86945724,St. Charles,MO,Missouri,ML,Midlands,1541,45724,,,,,,,,,,,
568,-90.91693878,38.54286957,St. Charles,MO,Missouri,ML,Midlands,1541,45722,,,,,,,,,,,
23,-90.89975739,40.63416672,Henderson,IL,Illinois,ML,Midlands,596,22493,,,,,,,,,,,
188,-90.88256836,41.95197296,Cedar,IA,Iowa,ML,Midlands,770,25453,,,,,,,,,,,
215,-90.88256836,41.95197296,Jones,IA,Iowa,ML,Midlands,807,25864,,,,,,,,,,,
189,-90.87683105,41.7800827,Cedar,IA,Iowa,ML,Midlands,770,25454,,,,,,,,,,,
214,-90.87683105,42.03791046,Jones,IA,Iowa,ML,Midlands,807,25863,,,,,,,,,,,
241,-90.87683105,41.7800827,Scott,IA,Iowa,ML,Midlands,836,26192,,,,,,,,,,,
264,-90.87683105,41.7800827,Scott,IA,Iowa,ML,Midlands,836,26227,,,,,,,,,,,
213,-90.87110138,42.30147552,Jones,IA,Iowa,ML,Midlands,807,25862,,,,,,,,,,,
218,-90.87110138,42.30147552,Jones,IA,Iowa,ML,Midlands,807,25868,,,,,,,,,,,
567,-90.85964966,38.56005859,St. Charles,MO,Missouri,ML,Midlands,1541,45721,,,,,,,,,,,
566,-90.81954193,38.57725143,St. Charles,MO,Missouri,ML,Midlands,1541,45720,,,,,,,,,,,
22,-90.79662323,40.62270737,Henderson,IL,Illinois,ML,Midlands,596,22492,,,,,,,,,,,
80,-90.79662323,40.62270737,Warren,IL,Illinois,ML,Midlands,654,23547,,,,,,,,,,,
565,-90.79089355,38.57151794,St. Charles,MO,Missouri,ML,Midlands,1541,45719,,,,,,,,,,,
563,-90.77370453,38.58870697,St. Charles,MO,Missouri,ML,Midlands,1541,45717,,,,,,,,,,,
564,-90.77370453,38.57725143,St. Charles,MO,Missouri,ML,Midlands,1541,45718,,,,,,,,,,,
242,-90.76224518,41.7800827,Scott,IA,Iowa,ML,Midlands,836,26193,,,,,,,,,,,
562,-90.7565155,38.61735535,St. Charles,MO,Missouri,ML,Midlands,1541,45716,,,,,,,,,,,
243,-90.72786713,41.75143433,Scott,IA,Iowa,ML,Midlands,836,26194,,,,,,,,,,,
498,-90.72786713,39.17885208,Lincoln,MO,Missouri,ML,Midlands,1506,44941,,,,,,,,,,,
561,-90.72786713,38.63454437,St. Charles,MO,Missouri,ML,Midlands,1541,45715,,,,,,,,,,,
571,-90.72786713,38.63454437,St. Louis,MO,Missouri,ML,Midlands,1544,45765,,,,,,,,,,,
598,-90.72786713,38.63454437,St. Louis,MO,Missouri,ML,Midlands,1544,45818,,,,,,,,,,,
244,-90.72213745,41.75143433,Scott,IA,Iowa,ML,Midlands,836,26195,,,,,,,,,,,
497,-90.72213745,39.21895981,Lincoln,MO,Missouri,ML,Midlands,1506,44940,,,,,,,,,,,
499,-90.72213745,39.14447784,Lincoln,MO,Missouri,ML,Midlands,1506,44942,,,,,,,,,,,
597,-90.72213745,38.47411728,St. Louis,MO,Missouri,ML,Midlands,1544,45817,,,,,,,,,,,
501,-90.71640778,39.05280304,Lincoln,MO,Missouri,ML,Midlands,1506,44944,,,,,,,,,,,
596,-90.70494843,38.4683876,St. Louis,MO,Missouri,ML,Midlands,1544,45816,,,,,,,,,,,
500,-90.69921875,39.11009979,Lincoln,MO,Missouri,ML,Midlands,1506,44943,,,,,,,,,,,
502,-90.69921875,38.99550629,Lincoln,MO,Missouri,ML,Midlands,1506,44945,,,,,,,,,,,
595,-90.6877594,38.45119858,St. Louis,MO,Missouri,ML,Midlands,1544,45815,,,,,,,,,,,
245,-90.68202972,41.76289368,Scott,IA,Iowa,ML,Midlands,836,26196,,,,,,,,,,,
503,-90.67630005,38.93821335,Lincoln,MO,Missouri,ML,Midlands,1506,44946,,,,,,,,,,,
545,-90.67630005,38.93821335,St. Charles,MO,Missouri,ML,Midlands,1541,45678,,,,,,,,,,,
546,-90.67057037,38.91529465,St. Charles,MO,Missouri,ML,Midlands,1541,45679,,,,,,,,,,,
594,-90.67057037,38.45119858,St. Louis,MO,Missouri,ML,Midlands,1544,45814,,,,,,,,,,,
246,-90.65911102,41.77435303,Scott,IA,Iowa,ML,Midlands,836,26197,,,,,,,,,,,
591,-90.65911102,38.47984314,St. Louis,MO,Missouri,ML,Midlands,1544,45811,,,,,,,,,,,
592,-90.65911102,38.4683876,St. Louis,MO,Missouri,ML,Midlands,1544,45812,,,,,,,,,,,
593,-90.65911102,38.46265793,St. Louis,MO,Missouri,ML,Midlands,1544,45813,,,,,,,,,,,
247,-90.63619232,41.7800827,Scott,IA,Iowa,ML,Midlands,836,26198,,,,,,,,,,,
547,-90.63619232,38.8809166,St. Charles,MO,Missouri,ML,Midlands,1541,45680,,,,,,,,,,,
590,-90.63619232,38.48557663,St. Louis,MO,Missouri,ML,Midlands,1544,45810,,,,,,,,,,,
589,-90.61328125,38.47411728,St. Louis,MO,Missouri,ML,Midlands,1544,45809,,,,,,,,,,,
248,-90.60755157,41.7800827,Scott,IA,Iowa,ML,Midlands,836,26199,,,,,,,,,,,
588,-90.60755157,38.47984314,St. Louis,MO,Missouri,ML,Midlands,1544,45808,,,,,,,,,,,
548,-90.60181427,38.85799789,St. Charles,MO,Missouri,ML,Midlands,1541,45681,,,,,,,,,,,
587,-90.59608459,38.48557663,St. Louis,MO,Missouri,ML,Midlands,1544,45807,,,,,,,,,,,
249,-90.57889557,41.7800827,Scott,IA,Iowa,ML,Midlands,836,26200,,,,,,,,,,,
549,-90.56744385,38.86945724,St. Charles,MO,Missouri,ML,Midlands,1541,45682,,,,,,,,,,,
250,-90.56171417,41.77435303,Scott,IA,Iowa,ML,Midlands,836,26201,,,,,,,,,,,
251,-90.55024719,41.7800827,Scott,IA,Iowa,ML,Midlands,836,26202,,,,,,,,,,,
550,-90.54451752,38.88664246,St. Charles,MO,Missouri,ML,Midlands,1541,45683,,,,,,,,,,,
252,-90.5330658,41.79154205,Scott,IA,Iowa,ML,Midlands,836,26203,,,,,,,,,,,
253,-90.49868011,41.7800827,Scott,IA,Iowa,ML,Midlands,836,26204,,,,,,,,,,,
551,-90.49295044,38.926754,St. Charles,MO,Missouri,ML,Midlands,1541,45684,,,,,,,,,,,
254,-90.48722839,41.79154205,Scott,IA,Iowa,ML,Midlands,836,26205,,,,,,,,,,,
255,-90.47003937,41.79727173,Scott,IA,Iowa,ML,Midlands,836,26206,,,,,,,,,,,
256,-90.45857239,41.79154205,Scott,IA,Iowa,ML,Midlands,836,26207,,,,,,,,,,,
257,-90.45857239,41.7800827,Scott,IA,Iowa,ML,Midlands,836,26208,,,,,,,,,,,
552,-90.45284271,38.96113205,St. Charles,MO,Missouri,ML,Midlands,1541,45685,,,,,,,,,,,
37,-90.44712067,40.71438217,Knox,IL,Illinois,ML,Midlands,608,22667,,,,,,,,,,,
78,-90.44712067,40.71438217,Warren,IL,Illinois,ML,Midlands,654,23545,,,,,,,,,,,
79,-90.44712067,40.62270737,Warren,IL,Illinois,ML,Midlands,654,23546,,,,,,,,,,,
258,-90.44712067,41.77435303,Scott,IA,Iowa,ML,Midlands,836,26209,,,,,,,,,,,
259,-90.42993164,41.7800827,Scott,IA,Iowa,ML,Midlands,836,26210,,,,,,,,,,,
260,-90.41846466,41.7800827,Scott,IA,Iowa,ML,Midlands,836,26211,,,,,,,,,,,
583,-90.41273499,38.46265793,St. Louis,MO,Missouri,ML,Midlands,1544,45803,,,,,,,,,,,
584,-90.41273499,38.47411728,St. Louis,MO,Missouri,ML,Midlands,1544,45804,,,,,,,,,,,
553,-90.40701294,38.94966888,St. Charles,MO,Missouri,ML,Midlands,1541,45686,,,,,,,,,,,
586,-90.40128326,38.50276184,St. Louis,MO,Missouri,ML,Midlands,1544,45806,,,,,,,,,,,
261,-90.39555359,41.75143433,Scott,IA,Iowa,ML,Midlands,836,26212,,,,,,,,,,,
582,-90.39555359,38.45692444,St. Louis,MO,Missouri,ML,Midlands,1544,45802,,,,,,,,,,,
585,-90.39555359,38.48557663,St. Louis,MO,Missouri,ML,Midlands,1544,45805,,,,,,,,,,,
581,-90.37836456,38.45119858,St. Louis,MO,Missouri,ML,Midlands,1544,45801,,,,,,,,,,,
554,-90.37262726,38.94394302,St. Charles,MO,Missouri,ML,Midlands,1541,45687,,,,,,,,,,,
262,-90.36690521,41.74570465,Scott,IA,Iowa,ML,Midlands,836,26213,,,,,,,,,,,
580,-90.34971619,38.45692444,St. Louis,MO,Missouri,ML,Midlands,1544,45800,,,,,,,,,,,
578,-90.34398651,38.40536118,St. Louis,MO,Missouri,ML,Midlands,1544,45798,,,,,,,,,,,
579,-90.33252716,38.4454689,St. Louis,MO,Missouri,ML,Midlands,1544,45799,,,,,,,,,,,
74,-90.32106781,41.72278595,Rock Island,IL,Illinois,ML,Midlands,641,23307,,,,,,,,,,,
263,-90.32106781,41.72278595,Scott,IA,Iowa,ML,Midlands,836,26214,,,,,,,,,,,
555,-90.31533813,38.926754,St. Charles,MO,Missouri,ML,Midlands,1541,45688,,,,,,,,,,,
75,-90.30387878,41.757164,Rock Island,IL,Illinois,ML,Midlands,641,23308,,,,,,,,,,,
577,-90.30387878,38.42827988,St. Louis,MO,Missouri,ML,Midlands,1544,45797,,,,,,,,,,,
76,-90.26950073,41.7800827,Rock Island,IL,Illinois,ML,Midlands,641,23309,,,,,,,,,,,
556,-90.26950073,38.926754,St. Charles,MO,Missouri,ML,Midlands,1541,45689,,,,,,,,,,,
576,-90.26377106,38.50276184,St. Louis,MO,Missouri,ML,Midlands,1544,45796,,,,,,,,,,,
601,-90.26377106,38.50276184,St. Louis,MO,Missouri,ML,Midlands,1545,45820,,,,,,,,,,,
609,-90.26377106,38.50276184,St. Louis,MO,Missouri,ML,Midlands,1545,45833,,,,,,,,,,,
608,-90.24658203,38.54286957,St. Louis,MO,Missouri,ML,Midlands,1545,45832,,,,,,,,,,,
66,-90.24085236,41.79154205,Rock Island,IL,Illinois,ML,Midlands,641,23273,,,,,,,,,,,
67,-90.24085236,41.72278595,Rock Island,IL,Illinois,ML,Midlands,641,23274,,,,,,,,,,,
77,-90.24085236,41.79154205,Rock Island,IL,Illinois,ML,Midlands,641,23310,,,,,,,,,,,
557,-90.24085236,38.92102432,St. Charles,MO,Missouri,ML,Midlands,1541,45690,,,,,,,,,,,
68,-90.23512268,41.69986725,Rock Island,IL,Illinois,ML,Midlands,641,23275,,,,,,,,,,,
69,-90.21793365,41.67694855,Rock Island,IL,Illinois,ML,Midlands,641,23276,,,,,,,,,,,
607,-90.20075226,38.58297729,St. Louis,MO,Missouri,ML,Midlands,1545,45831,,,,,,,,,,,
604,-90.19501495,38.68610764,St. Louis,MO,Missouri,ML,Midlands,1545,45828,,,,,,,,,,,
70,-90.18928528,41.6654892,Rock Island,IL,Illinois,ML,Midlands,641,23277,,,,,,,,,,,
558,-90.18928528,38.88664246,St. Charles,MO,Missouri,ML,Midlands,1541,45691,,,,,,,,,,,
603,-90.18928528,38.73767853,St. Louis,MO,Missouri,ML,Midlands,1545,45827,,,,,,,,,,,
605,-90.1835556,38.6517334,St. Louis,MO,Missouri,ML,Midlands,1545,45829,,,,,,,,,,,
606,-90.1835556,38.61735535,St. Louis,MO,Missouri,ML,Midlands,1545,45830,,,,,,,,,,,
575,-90.17782593,38.77205276,St. Louis,MO,Missouri,ML,Midlands,1544,45790,,,,,,,,,,,
602,-90.17782593,38.77205276,St. Louis,MO,Missouri,ML,Midlands,1545,45826,,,,,,,,,,,
25,-90.17209625,41.58527374,Henry,IL,Illinois,ML,Midlands,597,22506,,,,,,,,,,,
27,-90.17209625,41.58527374,Henry,IL,Illinois,ML,Midlands,597,22523,,,,,,,,,,,
73,-90.17209625,41.58527374,Rock Island,IL,Illinois,ML,Midlands,641,23280,,,,,,,,,,,
71,-90.16064453,41.65976334,Rock Island,IL,Illinois,ML,Midlands,641,23278,,,,,,,,,,,
72,-90.16064453,41.61965561,Rock Island,IL,Illinois,ML,Midlands,641,23279,,,,,,,,,,,
559,-90.14344788,38.85799789,St. Charles,MO,Missouri,ML,Midlands,1541,45692,,,,,,,,,,,
574,-90.14344788,38.77778244,St. Louis,MO,Missouri,ML,Midlands,1544,45789,,,,,,,,,,,
560,-90.1205368,38.82934952,St. Charles,MO,Missouri,ML,Midlands,1541,45693,,,,,,,,,,,
572,-90.1205368,38.82934952,St. Louis,MO,Missouri,ML,Midlands,1544,45787,,,,,,,,,,,
573,-90.1205368,38.80070114,St. Louis,MO,Missouri,ML,Midlands,1544,45788,,,,,,,,,,,
64,-89.99448395,40.61697769,Peoria,IL,Illinois,ML,Midlands,632,23095,,,,,,,,,,,
36,-89.98875427,40.71438217,Knox,IL,Illinois,ML,Midlands,608,22666,,,,,,,,,,,
65,-89.98875427,40.71438217,Peoria,IL,Illinois,ML,Midlands,632,23096,,,,,,,,,,,
62,-89.86843109,40.50811768,Peoria,IL,Illinois,ML,Midlands,632,23093,,,,,,,,,,,
63,-89.86843109,40.61697769,Peoria,IL,Illinois,ML,Midlands,632,23094,,,,,,,,,,,
14,-89.85124207,41.59100723,Bureau,IL,Illinois,ML,Midlands,566,21992,,,,,,,,,,,
26,-89.85124207,41.59100723,Henry,IL,Illinois,ML,Midlands,597,22507,,,,,,,,,,,
61,-89.82259369,40.53103638,Peoria,IL,Illinois,ML,Midlands,632,23092,,,,,,,,,,,
60,-89.78248596,40.54249191,Peoria,IL,Illinois,ML,Midlands,632,23091,,,,,,,,,,,
59,-89.73664856,40.5482254,Peoria,IL,Illinois,ML,Midlands,632,23090,,,,,,,,,,,
58,-89.72518921,40.55395126,Peoria,IL,Illinois,ML,Midlands,632,23089,,,,,,,,,,,
57,-89.68508148,40.5482254,Peoria,IL,Illinois,ML,Midlands,632,23088,,,,,,,,,,,
56,-89.66217041,40.57686996,Peoria,IL,Illinois,ML,Midlands,632,23087,,,,,,,,,,,
55,-89.65644073,40.60551834,Peoria,IL,Illinois,ML,Midlands,632,23086,,,,,,,,,,,
12,-89.6335144,41.59100723,Bureau,IL,Illinois,ML,Midlands,566,21976,,,,,,,,,,,
15,-89.6335144,41.59100723,Bureau,IL,Illinois,ML,Midlands,566,21993,,,,,,,,,,,
54,-89.6335144,40.63416672,Peoria,IL,Illinois,ML,Midlands,632,23085,,,,,,,,,,,
53,-89.62206268,40.65708542,Peoria,IL,Illinois,ML,Midlands,632,23084,,,,,,,,,,,
52,-89.55902863,40.7086525,Peoria,IL,Illinois,ML,Midlands,632,23083,,,,,,,,,,,
50,-89.55329895,40.7544899,Peoria,IL,Illinois,ML,Midlands,632,23081,,,,,,,,,,,
51,-89.55329895,40.7315712,Peoria,IL,Illinois,ML,Midlands,632,23082,,,,,,,,,,,
104,-89.55329895,40.7544899,Woodford,IL,Illinois,ML,Midlands,662,23673,,,,,,,,,,,
103,-89.32984924,40.74876022,Woodford,IL,Illinois,ML,Midlands,662,23672,,,,,,,,,,,
102,-89.32411957,40.60551834,Woodford,IL,Illinois,ML,Midlands,662,23671,,,,,,,,,,,
100,-89.26682281,40.58832932,Woodford,IL,Illinois,ML,Midlands,662,23669,,,,,,,,,,,
101,-89.26682281,40.60551834,Woodford,IL,Illinois,ML,Midlands,662,23670,,,,,,,,,,,
13,-89.16369629,41.59100723,Bureau,IL,Illinois,ML,Midlands,566,21977,,,,,,,,,,,
39,-89.16369629,41.59100723,LaSalle,IL,Illinois,ML,Midlands,610,22693,,,,,,,,,,,
40,-89.16369629,41.63111115,LaSalle,IL,Illinois,ML,Midlands,610,22694,,,,,,,,,,,
99,-89.14076996,40.58832932,Woodford,IL,Illinois,ML,Midlands,662,23668,,,,,,,,,,,
98,-89.13504028,40.61124802,Woodford,IL,Illinois,ML,Midlands,662,23667,,,,,,,,,,,
96,-89.10066223,40.62270737,Woodford,IL,Illinois,ML,Midlands,662,23665,,,,,,,,,,,
97,-89.10066223,40.60551834,Woodford,IL,Illinois,ML,Midlands,662,23666,,,,,,,,,,,
94,-89.03764343,40.66281509,Woodford,IL,Illinois,ML,Midlands,662,23663,,,,,,,,,,,
95,-89.03764343,40.62270737,Woodford,IL,Illinois,ML,Midlands,662,23664,,,,,,,,,,,
93,-88.98607635,40.65708542,Woodford,IL,Illinois,ML,Midlands,662,23662,,,,,,,,,,,
92,-88.98034668,40.74876022,Woodford,IL,Illinois,ML,Midlands,662,23661,,,,,,,,,,,
43,-88.93450928,40.74876022,Livingston,IL,Illinois,ML,Midlands,613,22729,,,,,,,,,,,
49,-88.93450928,40.74876022,Livingston,IL,Illinois,ML,Midlands,613,22741,,,,,,,,,,,
91,-88.93450928,40.74876022,Woodford,IL,Illinois,ML,Midlands,662,23660,,,,,,,,,,,
41,-88.91732025,41.63111115,LaSalle,IL,Illinois,ML,Midlands,610,22695,,,,,,,,,,,
33,-88.59646606,41.63111115,Kendall,IL,Illinois,ML,Midlands,607,22659,,,,,,,,,,,
38,-88.59646606,41.63111115,LaSalle,IL,Illinois,ML,Midlands,610,22684,,,,,,,,,,,
42,-88.59646606,41.63111115,LaSalle,IL,Illinois,ML,Midlands,610,22696,,,,,,,,,,,
34,-88.59073639,41.72278595,Kendall,IL,Illinois,ML,Midlands,607,22660,,,,,,,,,,,
47,-88.59073639,40.65135574,Livingston,IL,Illinois,ML,Midlands,613,22739,,,,,,,,,,,
48,-88.59073639,40.74876022,Livingston,IL,Illinois,ML,Midlands,613,22740,,,,,,,,,,,
45,-88.57927704,40.60551834,Livingston,IL,Illinois,ML,Midlands,613,22737,,,,,,,,,,,
46,-88.57927704,40.65135574,Livingston,IL,Illinois,ML,Midlands,613,22738,,,,,,,,,,,
21,-88.46468353,40.60551834,Ford,IL,Illinois,ML,Midlands,587,22352,,,,,,,,,,,
44,-88.46468353,40.60551834,Livingston,IL,Illinois,ML,Midlands,613,22736,,,,,,,,,,,
20,-88.45895386,40.38779831,Ford,IL,Illinois,ML,Midlands,587,22351,,,,,,,,,,,
32,-88.27560425,41.72278595,Kendall,IL,Illinois,ML,Midlands,607,22656,,,,,,,,,,,
35,-88.27560425,41.72278595,Kendall,IL,Illinois,ML,Midlands,607,22661,,,,,,,,,,,
81,-88.27560425,41.72278595,Will,IL,Illinois,ML,Midlands,659,23627,,,,,,,,,,,
