"","Long","Lat","County","StateCode","State","NationCode","Nation","Group","Order"
"3214",-77.3607635498047,35.3400382995605,"Pitt","NC","North Carolina","TW","Tidewater",1932,57835
"3215",-77.3951416015625,35.3457679748535,"Pitt","NC","North Carolina","TW","Tidewater",1932,57836
"3216",-77.4065933227539,35.3572273254395,"Pitt","NC","North Carolina","TW","Tidewater",1932,57837
"3217",-77.4295196533203,35.3629570007324,"Pitt","NC","North Carolina","TW","Tidewater",1932,57838
"3218",-77.4352493286133,35.3686828613281,"Pitt","NC","North Carolina","TW","Tidewater",1932,57839
"3219",-77.4581604003906,35.3858757019043,"Pitt","NC","North Carolina","TW","Tidewater",1932,57840
"3220",-77.4868087768555,35.448902130127,"Pitt","NC","North Carolina","TW","Tidewater",1932,57841
"3221",-80.0593948364258,35.5119209289551,"Randolph","NC","North Carolina","TW","Tidewater",1934,57865
"3222",-80.0479354858398,35.9129943847656,"Randolph","NC","North Carolina","TW","Tidewater",1934,57866
"3223",-79.744270324707,35.5233840942383,"Randolph","NC","North Carolina","TW","Tidewater",1934,57870
"3224",-80.0593948364258,35.5119209289551,"Randolph","NC","North Carolina","TW","Tidewater",1934,57871
"3225",-79.6067581176758,35.1566925048828,"Richmond","NC","North Carolina","DS","Deep South",1935,57873
"3226",-79.566650390625,35.1280403137207,"Richmond","NC","North Carolina","DS","Deep South",1935,57874
"3227",-79.560920715332,35.1108551025391,"Richmond","NC","North Carolina","DS","Deep South",1935,57875
"3228",-79.572380065918,35.082202911377,"Richmond","NC","North Carolina","DS","Deep South",1935,57876
"3229",-79.572380065918,35.0650177001953,"Richmond","NC","North Carolina","DS","Deep South",1935,57877
"3230",-79.5208129882812,35.0592842102051,"Richmond","NC","North Carolina","DS","Deep South",1935,57878
"3231",-79.4921646118164,35.0535583496094,"Richmond","NC","North Carolina","DS","Deep South",1935,57879
"3232",-79.4520568847656,35.0420989990234,"Richmond","NC","North Carolina","DS","Deep South",1935,57880
"3233",-79.9104232788086,34.807186126709,"Richmond","NC","North Carolina","DS","Deep South",1935,57891
"3234",-79.8989639282227,34.8472938537598,"Richmond","NC","North Carolina","DS","Deep South",1935,57892
"3235",-79.8875045776367,34.8644828796387,"Richmond","NC","North Carolina","DS","Deep South",1935,57893
"3236",-79.8531265258789,34.8816719055176,"Richmond","NC","North Carolina","DS","Deep South",1935,57894
"3237",-79.841667175293,34.8931312561035,"Richmond","NC","North Carolina","DS","Deep South",1935,57895
"3238",-79.8359375,34.9160461425781,"Richmond","NC","North Carolina","DS","Deep South",1935,57896
"3239",-79.8588562011719,34.9504280090332,"Richmond","NC","North Carolina","DS","Deep South",1935,57897
"3240",-79.8531265258789,34.9790725708008,"Richmond","NC","North Carolina","DS","Deep South",1935,57898
"3241",-79.8588562011719,34.9848022460938,"Richmond","NC","North Carolina","DS","Deep South",1935,57899
"3242",-79.8817749023438,35.0019912719727,"Richmond","NC","North Carolina","DS","Deep South",1935,57900
"3243",-79.8875045776367,35.0134506225586,"Richmond","NC","North Carolina","DS","Deep South",1935,57901
"3244",-79.8645858764648,35.0420989990234,"Richmond","NC","North Carolina","DS","Deep South",1935,57902
"3245",-79.8703231811523,35.0535583496094,"Richmond","NC","North Carolina","DS","Deep South",1935,57903
"3246",-79.9046936035156,35.0764770507812,"Richmond","NC","North Carolina","DS","Deep South",1935,57904
"3247",-79.9104232788086,35.0879364013672,"Richmond","NC","North Carolina","DS","Deep South",1935,57905
"3248",-79.9104232788086,35.1108551025391,"Richmond","NC","North Carolina","DS","Deep South",1935,57906
"3249",-79.9218826293945,35.116584777832,"Richmond","NC","North Carolina","DS","Deep South",1935,57907
"3250",-79.9448013305664,35.1223106384277,"Richmond","NC","North Carolina","DS","Deep South",1935,57908
"3251",-79.9791793823242,35.1108551025391,"Richmond","NC","North Carolina","DS","Deep South",1935,57909
"3252",-79.9963607788086,35.0936660766602,"Richmond","NC","North Carolina","DS","Deep South",1935,57910
"3253",-80.013557434082,35.0936660766602,"Richmond","NC","North Carolina","DS","Deep South",1935,57911
"3254",-80.0708541870117,35.1280403137207,"Richmond","NC","North Carolina","DS","Deep South",1935,57912
"3255",-80.0823059082031,35.1395034790039,"Richmond","NC","North Carolina","DS","Deep South",1935,57913
"3256",-80.0765838623047,35.1509590148926,"Richmond","NC","North Carolina","DS","Deep South",1935,57914
"3257",-80.0479354858398,35.1509590148926,"Richmond","NC","North Carolina","DS","Deep South",1935,57915
"3258",-80.019287109375,35.1395034790039,"Richmond","NC","North Carolina","DS","Deep South",1935,57916
"3259",-79.9791793823242,35.1681480407715,"Richmond","NC","North Carolina","DS","Deep South",1935,57917
"3260",-79.9104232788086,35.1624183654785,"Richmond","NC","North Carolina","DS","Deep South",1935,57918
"3261",-79.8817749023438,35.1681480407715,"Richmond","NC","North Carolina","DS","Deep South",1935,57919
"3262",-79.8359375,35.1796112060547,"Richmond","NC","North Carolina","DS","Deep South",1935,57920
"3263",-79.7041625976562,35.1738777160645,"Richmond","NC","North Carolina","DS","Deep South",1935,57921
"3264",-79.6869735717773,35.1738777160645,"Richmond","NC","North Carolina","DS","Deep South",1935,57922
"3265",-79.6411361694336,35.1681480407715,"Richmond","NC","North Carolina","DS","Deep South",1935,57923
"3266",-79.6353988647461,35.1624183654785,"Richmond","NC","North Carolina","DS","Deep South",1935,57924
"3267",-79.6067581176758,35.1566925048828,"Richmond","NC","North Carolina","DS","Deep South",1935,57925
"3268",-79.4864349365234,36.5432472229004,"Rockingham","NC","North Carolina","GA","Greater Appalachia",1937,57962
"3269",-79.5208129882812,36.2338485717773,"Rockingham","NC","North Carolina","GA","Greater Appalachia",1937,57963
"3270",-80.0364761352539,36.2453117370605,"Rockingham","NC","North Carolina","GA","Greater Appalachia",1937,57964
"3271",-78.6212692260742,35.2311744689941,"Sampson","NC","North Carolina","DS","Deep South",1940,58033
"3272",-78.5926208496094,35.254093170166,"Sampson","NC","North Carolina","DS","Deep South",1940,58034
"3273",-78.5582427978516,35.2942008972168,"Sampson","NC","North Carolina","DS","Deep South",1940,58035
"3274",-78.5410537719727,35.3056564331055,"Sampson","NC","North Carolina","DS","Deep South",1940,58036
"3275",-78.5009460449219,35.254093170166,"Sampson","NC","North Carolina","DS","Deep South",1940,58037
"3276",-78.4321899414062,35.248363494873,"Sampson","NC","North Carolina","DS","Deep South",1940,58038
"3277",-78.3061447143555,35.2827415466309,"Sampson","NC","North Carolina","DS","Deep South",1940,58039
"3278",-78.2889556884766,35.265552520752,"Sampson","NC","North Carolina","DS","Deep South",1940,58040
"3279",-78.2545776367188,35.2369041442871,"Sampson","NC","North Carolina","DS","Deep South",1940,58041
"3280",-78.2431182861328,35.2254447937012,"Sampson","NC","North Carolina","DS","Deep South",1940,58042
"3281",-78.1629028320312,35.1967964172363,"Sampson","NC","North Carolina","DS","Deep South",1940,58043
"3282",-78.1629028320312,35.1853370666504,"Sampson","NC","North Carolina","DS","Deep South",1940,58044
"3283",-78.6212692260742,35.2311744689941,"Sampson","NC","North Carolina","DS","Deep South",1940,58076
"3284",-79.4520568847656,35.0420989990234,"Scotland","NC","North Carolina","DS","Deep South",1941,58078
"3285",-79.4520568847656,35.0420989990234,"Scotland","NC","North Carolina","DS","Deep South",1941,58095
"3286",-80.0765838623047,35.1509590148926,"Stanly","NC","North Carolina","GA","Greater Appalachia",1942,58114
"3287",-80.0364761352539,36.2453117370605,"Stokes","NC","North Carolina","GA","Greater Appalachia",1943,58144
"3288",-80.3229598999023,34.812915802002,"Union","NC","North Carolina","GA","Greater Appalachia",1948,58342
"3289",-80.5406723022461,34.812915802002,"Union","NC","North Carolina","GA","Greater Appalachia",1948,58343
"3290",-80.7813186645508,34.8186454772949,"Union","NC","North Carolina","GA","Greater Appalachia",1948,58344
"3291",-80.7755966186523,34.9275093078613,"Union","NC","North Carolina","GA","Greater Appalachia",1948,58345
"3292",-80.8615341186523,35.0249099731445,"Union","NC","North Carolina","GA","Greater Appalachia",1948,58346
"3293",-80.3229598999023,34.812915802002,"Union","NC","North Carolina","GA","Greater Appalachia",1948,58358
"3294",-78.3061447143555,35.2827415466309,"Wayne","NC","North Carolina","TW","Tidewater",1954,58483
"3295",-77.8191223144531,35.3629570007324,"Wayne","NC","North Carolina","TW","Tidewater",1954,58503
"3296",-77.8248519897461,35.3514938354492,"Wayne","NC","North Carolina","TW","Tidewater",1954,58504
"3297",-77.8363189697266,35.1853370666504,"Wayne","NC","North Carolina","TW","Tidewater",1954,58505
"3298",-77.8993377685547,35.1681480407715,"Wayne","NC","North Carolina","TW","Tidewater",1954,58506
"3299",-77.9222640991211,35.1796112060547,"Wayne","NC","North Carolina","TW","Tidewater",1954,58507
"3300",-77.9394454956055,35.1853370666504,"Wayne","NC","North Carolina","TW","Tidewater",1954,58508
"3301",-77.9623641967773,35.1796112060547,"Wayne","NC","North Carolina","TW","Tidewater",1954,58509
"3302",-77.9852828979492,35.1796112060547,"Wayne","NC","North Carolina","TW","Tidewater",1954,58510
"3303",-78.0024719238281,35.1910667419434,"Wayne","NC","North Carolina","TW","Tidewater",1954,58511
"3304",-78.031120300293,35.1967964172363,"Wayne","NC","North Carolina","TW","Tidewater",1954,58512
"3305",-78.0540390014648,35.1967964172363,"Wayne","NC","North Carolina","TW","Tidewater",1954,58513
"3306",-78.0597763061523,35.1853370666504,"Wayne","NC","North Carolina","TW","Tidewater",1954,58514
"3307",-78.0712280273438,35.1796112060547,"Wayne","NC","North Carolina","TW","Tidewater",1954,58515
"3308",-78.1629028320312,35.1853370666504,"Wayne","NC","North Carolina","TW","Tidewater",1954,58516
"3309",-78.1629028320312,35.1967964172363,"Wayne","NC","North Carolina","TW","Tidewater",1954,58517
"3310",-78.2431182861328,35.2254447937012,"Wayne","NC","North Carolina","TW","Tidewater",1954,58518
"3311",-78.2545776367188,35.2369041442871,"Wayne","NC","North Carolina","TW","Tidewater",1954,58519
"3312",-78.2889556884766,35.265552520752,"Wayne","NC","North Carolina","TW","Tidewater",1954,58520
"3313",-78.3061447143555,35.2827415466309,"Wayne","NC","North Carolina","TW","Tidewater",1954,58521
"3314",-98.02734375,46.6273040771484,"Barnes","ND","North Dakota","YK","Yankeedom",1960,58697
"3315",-98.4341506958008,46.6273040771484,"Barnes","ND","North Dakota","YK","Yankeedom",1960,58698
"3316",-98.4398727416992,46.976806640625,"Barnes","ND","North Dakota","YK","Yankeedom",1960,58699
"3317",-98.4627990722656,46.976806640625,"Barnes","ND","North Dakota","YK","Yankeedom",1960,58700
"3318",-98.4685287475586,47.2403717041016,"Barnes","ND","North Dakota","YK","Yankeedom",1960,58701
"3319",-98.02734375,46.6273040771484,"Barnes","ND","North Dakota","YK","Yankeedom",1960,58707
"3320",-99.1961822509766,48.3748245239258,"Benson","ND","North Dakota","ML","Midlands",1961,58715
"3321",-99.2019119262695,48.1513710021973,"Benson","ND","North Dakota","ML","Midlands",1961,58716
"3322",-99.121696472168,48.1341819763184,"Benson","ND","North Dakota","ML","Midlands",1961,58717
"3323",-99.115966796875,48.1169967651367,"Benson","ND","North Dakota","ML","Midlands",1961,58718
"3324",-99.0758590698242,48.1169967651367,"Benson","ND","North Dakota","ML","Midlands",1961,58719
"3325",-99.0701293945312,48.0826187133789,"Benson","ND","North Dakota","ML","Midlands",1961,58720
"3326",-99.0701293945312,48.0425109863281,"Benson","ND","North Dakota","ML","Midlands",1961,58721
"3327",-99.0185623168945,48.0367813110352,"Benson","ND","North Dakota","ML","Midlands",1961,58722
"3328",-99.0128326416016,48.0195922851562,"Benson","ND","North Dakota","ML","Midlands",1961,58723
"3329",-99.0242919921875,48.0024070739746,"Benson","ND","North Dakota","ML","Midlands",1961,58724
"3330",-99.0128326416016,47.9852142333984,"Benson","ND","North Dakota","ML","Midlands",1961,58725
"3331",-98.9899215698242,47.9909439086914,"Benson","ND","North Dakota","ML","Midlands",1961,58726
"3332",-98.9784545898438,48.0024070739746,"Benson","ND","North Dakota","ML","Midlands",1961,58727
"3333",-98.9612731933594,48.0081329345703,"Benson","ND","North Dakota","ML","Midlands",1961,58728
"3334",-98.9326171875,48.0024070739746,"Benson","ND","North Dakota","ML","Midlands",1961,58729
"3335",-98.9268951416016,48.0195922851562,"Benson","ND","North Dakota","ML","Midlands",1961,58730
"3336",-98.8982467651367,48.0081329345703,"Benson","ND","North Dakota","ML","Midlands",1961,58731
"3337",-98.8695983886719,48.0367813110352,"Benson","ND","North Dakota","ML","Midlands",1961,58732
"3338",-98.852409362793,48.0425109863281,"Benson","ND","North Dakota","ML","Midlands",1961,58733
"3339",-98.840950012207,48.0482406616211,"Benson","ND","North Dakota","ML","Midlands",1961,58734
"3340",-98.8123016357422,48.0539703369141,"Benson","ND","North Dakota","ML","Midlands",1961,58735
"3341",-98.8008422851562,48.0253219604492,"Benson","ND","North Dakota","ML","Midlands",1961,58736
"3342",-98.7836532592773,48.0081329345703,"Benson","ND","North Dakota","ML","Midlands",1961,58737
"3343",-98.7893829345703,47.9966735839844,"Benson","ND","North Dakota","ML","Midlands",1961,58738
"3344",-98.7836532592773,47.9852142333984,"Benson","ND","North Dakota","ML","Midlands",1961,58739
"3345",-98.8008422851562,47.9794883728027,"Benson","ND","North Dakota","ML","Midlands",1961,58740
"3346",-98.8008422851562,47.9622993469238,"Benson","ND","North Dakota","ML","Midlands",1961,58741
"3347",-98.8123016357422,47.9622993469238,"Benson","ND","North Dakota","ML","Midlands",1961,58742
"3348",-98.8123016357422,47.9508361816406,"Benson","ND","North Dakota","ML","Midlands",1961,58743
"3349",-98.7893829345703,47.9451065063477,"Benson","ND","North Dakota","ML","Midlands",1961,58744
"3350",-98.7607345581055,47.9680252075195,"Benson","ND","North Dakota","ML","Midlands",1961,58745
"3351",-98.7320861816406,47.9737548828125,"Benson","ND","North Dakota","ML","Midlands",1961,58746
"3352",-98.7206344604492,47.9909439086914,"Benson","ND","North Dakota","ML","Midlands",1961,58747
"3353",-98.6919784545898,47.9909439086914,"Benson","ND","North Dakota","ML","Midlands",1961,58748
"3354",-98.657600402832,47.9622993469238,"Benson","ND","North Dakota","ML","Midlands",1961,58749
"3355",-98.6404190063477,47.939380645752,"Benson","ND","North Dakota","ML","Midlands",1961,58750
"3356",-98.6174926757812,47.9279174804688,"Benson","ND","North Dakota","ML","Midlands",1961,58751
"3357",-98.5945816040039,47.9221878051758,"Benson","ND","North Dakota","ML","Midlands",1961,58752
"3358",-98.5258178710938,47.9279174804688,"Benson","ND","North Dakota","ML","Midlands",1961,58753
"3359",-98.5258178710938,47.8534355163574,"Benson","ND","North Dakota","ML","Midlands",1961,58754
"3360",-100.135833740234,48.5467147827148,"Bottineau","ND","North Dakota","FW","Far West",1963,58768
"3361",-100.273345947266,48.5467147827148,"Bottineau","ND","North Dakota","FW","Far West",1963,58769
"3362",-100.187400817871,48.9993515014648,"Bottineau","ND","North Dakota","FW","Far West",1963,58778
"3363",-100.181671142578,48.7186012268066,"Bottineau","ND","North Dakota","FW","Far West",1963,58779
"3364",-100.141563415527,48.7243309020996,"Bottineau","ND","North Dakota","FW","Far West",1963,58780
"3365",-100.135833740234,48.5467147827148,"Bottineau","ND","North Dakota","FW","Far West",1963,58781
"3366",-100.078544616699,46.6330337524414,"Burleigh","ND","North Dakota","FW","Far West",1966,58802
"3367",-100.101455688477,47.3320426940918,"Burleigh","ND","North Dakota","FW","Far West",1966,58829
"3368",-100.10718536377,46.9825401306152,"Burleigh","ND","North Dakota","FW","Far West",1966,58830
"3369",-100.078544616699,46.9825401306152,"Burleigh","ND","North Dakota","FW","Far West",1966,58831
"3370",-100.078544616699,46.6330337524414,"Burleigh","ND","North Dakota","FW","Far West",1966,58832
"3371",-98.9670028686523,48.5467147827148,"Cavalier","ND","North Dakota","YK","Yankeedom",1968,58858
"3372",-98.9670028686523,48.7128715515137,"Cavalier","ND","North Dakota","YK","Yankeedom",1968,58859
"3373",-98.9899215698242,48.7128715515137,"Cavalier","ND","North Dakota","YK","Yankeedom",1968,58860
"3374",-98.9956512451172,48.9993515014648,"Cavalier","ND","North Dakota","YK","Yankeedom",1968,58861
"3375",-98.02734375,46.2835311889648,"Dickey","ND","North Dakota","ML","Midlands",1969,58868
"3376",-98.0044326782227,46.2835311889648,"Dickey","ND","North Dakota","ML","Midlands",1969,58869
"3377",-97.9929733276367,45.9397583007812,"Dickey","ND","North Dakota","ML","Midlands",1969,58870
"3378",-98.4971771240234,47.6700897216797,"Eddy","ND","North Dakota","ML","Midlands",1972,58919
"3379",-98.4914474487305,47.5898742675781,"Eddy","ND","North Dakota","ML","Midlands",1972,58920
"3380",-98.5258178710938,47.8534355163574,"Eddy","ND","North Dakota","ML","Midlands",1972,58925
"3381",-98.5200881958008,47.6700897216797,"Eddy","ND","North Dakota","ML","Midlands",1972,58926
"3382",-98.4971771240234,47.6700897216797,"Eddy","ND","North Dakota","ML","Midlands",1972,58927
"3383",-100.078544616699,46.6330337524414,"Emmons","ND","North Dakota","FW","Far West",1973,58941
"3384",-99.9066543579102,46.6273040771484,"Emmons","ND","North Dakota","FW","Far West",1973,58942
"3385",-99.9066543579102,46.2835311889648,"Emmons","ND","North Dakota","FW","Far West",1973,58943
"3386",-99.8608169555664,46.2835311889648,"Emmons","ND","North Dakota","FW","Far West",1973,58944
"3387",-99.8665466308594,45.9397583007812,"Emmons","ND","North Dakota","FW","Far West",1973,58945
"3388",-98.4914474487305,47.5898742675781,"Foster","ND","North Dakota","ML","Midlands",1974,58966
"3389",-98.4971771240234,47.3263130187988,"Foster","ND","North Dakota","ML","Midlands",1974,58967
"3390",-98.4685287475586,47.2403717041016,"Griggs","ND","North Dakota","YK","Yankeedom",1978,59071
"3391",-98.4685287475586,47.3263130187988,"Griggs","ND","North Dakota","YK","Yankeedom",1978,59072
"3392",-98.4971771240234,47.3263130187988,"Griggs","ND","North Dakota","YK","Yankeedom",1978,59073
"3393",-98.4914474487305,47.5898742675781,"Griggs","ND","North Dakota","YK","Yankeedom",1978,59074
"3394",-98.4971771240234,47.6700897216797,"Griggs","ND","North Dakota","YK","Yankeedom",1978,59075
"3395",-100.026969909668,47.3263130187988,"Kidder","ND","North Dakota","ML","Midlands",1980,59092
"3396",-99.9066543579102,46.6273040771484,"Kidder","ND","North Dakota","ML","Midlands",1980,59097
"3397",-100.078544616699,46.6330337524414,"Kidder","ND","North Dakota","ML","Midlands",1980,59098
"3398",-100.078544616699,46.9825401306152,"Kidder","ND","North Dakota","ML","Midlands",1980,59099
"3399",-100.10718536377,46.9825401306152,"Kidder","ND","North Dakota","ML","Midlands",1980,59100
"3400",-100.101455688477,47.3320426940918,"Kidder","ND","North Dakota","ML","Midlands",1980,59101
"3401",-100.026969909668,47.3263130187988,"Kidder","ND","North Dakota","ML","Midlands",1980,59102
"3402",-98.4341506958008,46.6273040771484,"LaMoure","ND","North Dakota","ML","Midlands",1981,59104
"3403",-98.02734375,46.6273040771484,"LaMoure","ND","North Dakota","ML","Midlands",1981,59105
"3404",-98.02734375,46.2835311889648,"LaMoure","ND","North Dakota","ML","Midlands",1981,59106
"3405",-98.4341506958008,46.6273040771484,"LaMoure","ND","North Dakota","ML","Midlands",1981,59110
"3406",-99.8608169555664,46.2835311889648,"Logan","ND","North Dakota","ML","Midlands",1982,59113
"3407",-99.9066543579102,46.2835311889648,"Logan","ND","North Dakota","ML","Midlands",1982,59114
"3408",-99.9066543579102,46.6273040771484,"Logan","ND","North Dakota","ML","Midlands",1982,59115
"3409",-100.187400817871,47.8534355163574,"McHenry","ND","North Dakota","FW","Far West",1983,59120
"3410",-100.273345947266,48.5467147827148,"McHenry","ND","North Dakota","FW","Far West",1983,59132
"3411",-100.273345947266,48.3748245239258,"McHenry","ND","North Dakota","FW","Far West",1983,59133
"3412",-100.233238220215,48.3748245239258,"McHenry","ND","North Dakota","FW","Far West",1983,59134
"3413",-100.227508544922,48.0310516357422,"McHenry","ND","North Dakota","FW","Far West",1983,59135
"3414",-100.193130493164,48.0310516357422,"McHenry","ND","North Dakota","FW","Far West",1983,59136
"3415",-100.187400817871,47.8534355163574,"McHenry","ND","North Dakota","FW","Far West",1983,59137
"3416",-99.8665466308594,45.9397583007812,"McIntosh","ND","North Dakota","ML","Midlands",1984,59139
"3417",-99.8608169555664,46.2835311889648,"McIntosh","ND","North Dakota","ML","Midlands",1984,59140
"3418",-99.7118453979492,45.9397583007812,"McIntosh","ND","North Dakota","ML","Midlands",1984,59144
"3419",-99.8665466308594,45.9397583007812,"McIntosh","ND","North Dakota","ML","Midlands",1984,59145
"3420",-98.4971771240234,47.6700897216797,"Nelson","ND","North Dakota","YK","Yankeedom",1990,59461
"3421",-98.5200881958008,47.6700897216797,"Nelson","ND","North Dakota","YK","Yankeedom",1990,59462
"3422",-98.5258178710938,47.8534355163574,"Nelson","ND","North Dakota","YK","Yankeedom",1990,59463
"3423",-98.5258178710938,47.9279174804688,"Nelson","ND","North Dakota","YK","Yankeedom",1990,59464
"3424",-100.135833740234,48.5467147827148,"Pierce","ND","North Dakota","ML","Midlands",1993,59513
"3425",-100.072807312012,47.8477058410645,"Pierce","ND","North Dakota","ML","Midlands",1993,59520
"3426",-100.187400817871,47.8534355163574,"Pierce","ND","North Dakota","ML","Midlands",1993,59521
"3427",-100.193130493164,48.0310516357422,"Pierce","ND","North Dakota","ML","Midlands",1993,59522
"3428",-100.227508544922,48.0310516357422,"Pierce","ND","North Dakota","ML","Midlands",1993,59523
"3429",-100.233238220215,48.3748245239258,"Pierce","ND","North Dakota","ML","Midlands",1993,59524
"3430",-100.273345947266,48.3748245239258,"Pierce","ND","North Dakota","ML","Midlands",1993,59525
"3431",-100.273345947266,48.5467147827148,"Pierce","ND","North Dakota","ML","Midlands",1993,59526
"3432",-100.135833740234,48.5467147827148,"Pierce","ND","North Dakota","ML","Midlands",1993,59527
"3433",-98.5258178710938,47.9279174804688,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59536
"3434",-98.5945816040039,47.9221878051758,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59537
"3435",-98.6174926757812,47.9279174804688,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59538
"3436",-98.6404190063477,47.939380645752,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59539
"3437",-98.657600402832,47.9622993469238,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59540
"3438",-98.6919784545898,47.9909439086914,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59541
"3439",-98.7206344604492,47.9909439086914,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59542
"3440",-98.7320861816406,47.9737548828125,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59543
"3441",-98.7607345581055,47.9680252075195,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59544
"3442",-98.7893829345703,47.9451065063477,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59545
"3443",-98.8123016357422,47.9508361816406,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59546
"3444",-98.8123016357422,47.9622993469238,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59547
"3445",-98.8008422851562,47.9622993469238,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59548
"3446",-98.8008422851562,47.9794883728027,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59549
"3447",-98.7836532592773,47.9852142333984,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59550
"3448",-98.7893829345703,47.9966735839844,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59551
"3449",-98.7836532592773,48.0081329345703,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59552
"3450",-98.8008422851562,48.0253219604492,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59553
"3451",-98.8123016357422,48.0539703369141,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59554
"3452",-98.840950012207,48.0482406616211,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59555
"3453",-98.852409362793,48.0425109863281,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59556
"3454",-98.8695983886719,48.0367813110352,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59557
"3455",-98.8982467651367,48.0081329345703,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59558
"3456",-98.9268951416016,48.0195922851562,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59559
"3457",-98.9326171875,48.0024070739746,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59560
"3458",-98.9612731933594,48.0081329345703,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59561
"3459",-98.9784545898438,48.0024070739746,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59562
"3460",-98.9899215698242,47.9909439086914,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59563
"3461",-99.0128326416016,47.9852142333984,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59564
"3462",-99.0242919921875,48.0024070739746,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59565
"3463",-99.0128326416016,48.0195922851562,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59566
"3464",-99.0185623168945,48.0367813110352,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59567
"3465",-99.0701293945312,48.0425109863281,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59568
"3466",-99.0701293945312,48.0826187133789,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59569
"3467",-99.0758590698242,48.1169967651367,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59570
"3468",-99.115966796875,48.1169967651367,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59571
"3469",-99.121696472168,48.1341819763184,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59572
"3470",-99.2019119262695,48.1513710021973,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59573
"3471",-99.1961822509766,48.3748245239258,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59574
"3472",-98.9670028686523,48.3748245239258,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59575
"3473",-98.9670028686523,48.5467147827148,"Ramsey","ND","North Dakota","YK","Yankeedom",1994,59576
"3474",-98.02734375,46.2835311889648,"Ransom","ND","North Dakota","YK","Yankeedom",1995,59579
"3475",-98.02734375,46.6273040771484,"Ransom","ND","North Dakota","YK","Yankeedom",1995,59580
"3476",-98.0044326782227,46.2835311889648,"Ransom","ND","North Dakota","YK","Yankeedom",1995,59584
"3477",-98.02734375,46.2835311889648,"Ransom","ND","North Dakota","YK","Yankeedom",1995,59585
"3478",-100.135833740234,48.5467147827148,"Rolette","ND","North Dakota","ML","Midlands",1998,59625
"3479",-100.141563415527,48.7243309020996,"Rolette","ND","North Dakota","ML","Midlands",1998,59626
"3480",-100.181671142578,48.7186012268066,"Rolette","ND","North Dakota","ML","Midlands",1998,59627
"3481",-100.187400817871,48.9993515014648,"Rolette","ND","North Dakota","ML","Midlands",1998,59628
"3482",-97.9757843017578,45.934024810791,"Sargent","ND","North Dakota","YK","Yankeedom",1999,59635
"3483",-97.9929733276367,45.9397583007812,"Sargent","ND","North Dakota","YK","Yankeedom",1999,59636
"3484",-98.0044326782227,46.2835311889648,"Sargent","ND","North Dakota","YK","Yankeedom",1999,59637
"3485",-100.187400817871,47.8534355163574,"Sheridan","ND","North Dakota","FW","Far West",2000,59645
"3486",-100.072807312012,47.8477058410645,"Sheridan","ND","North Dakota","FW","Far West",2000,59646
"3487",-100.072807312012,47.6815490722656,"Sheridan","ND","North Dakota","FW","Far West",2000,59647
"3488",-100.038436889648,47.6815490722656,"Sheridan","ND","North Dakota","FW","Far West",2000,59648
"3489",-100.026969909668,47.3263130187988,"Sheridan","ND","North Dakota","FW","Far West",2000,59649
"3490",-100.101455688477,47.3320426940918,"Sheridan","ND","North Dakota","FW","Far West",2000,59650
